Province	Abbreviation	SummaryDate	TotalCases	DailyTotals	TotalRecovered	DailyRecovered	TotalDeaths	DailyDeaths	TotalTested	DailyTested	TotalActive	DailyActive	TotalHospitalized	DailyHospitalized	TotalICU	DailyICU	TotalVaccinated	DailyVaccinated	TotalDose1	DailyDose1	TotalDose2	DailyDose2	TotalBooster	DailyBooster
NORTHWEST TERRITORIES	NT	26/05/2021	127	0	124	0	0	0	23059	69	3	0	0	0	0	0	52237	0	0	0	0	0	0	0
REPATRIATED CDN	RC	26/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	26/05/2021	1368106	2590	1297960	5634	25361	37	35002510	68256	44674	-3075	2786	10	1132	-22	21938721	303491	0	0	0	0	0	0
NUNAVUT	NU	27/05/2021	647	0	622	1	4	0	15593	157	21	-1	0	0	0	0	31157	0	0	0	0	0	0	0
YUKON	YT	27/05/2021	84	0	82	0	2	0	9265	19	0	0	0	0	0	0	52535	175	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	27/05/2021	200	0	190	3	0	0	155809	0	10	-3	0	0	0	0	87861	4120	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	27/05/2021	1279	6	1180	10	6	0	144395	1025	89	-4	5	-1	0	0	286021	6135	0	0	0	0	0	0
NEW BRUNSWICK	NB	27/05/2021	2172	9	1991	6	43	0	329398	1768	137	3	8	2	3	1	440338	10154	0	0	0	0	0	0
BRITISH COLUMBIA	BC	27/05/2021	143264	378	137929	412	1690	7	2741667	7579	3543	-37	286	-10	88	-9	3032811	52860	0	0	0	0	0	0
NOVA SCOTIA	NS	27/05/2021	5457	33	4740	182	79	0	798067	6590	638	-149	63	-9	21	2	542196	21143	0	0	0	0	0	0
SASKATCHEWAN	SK	27/05/2021	46163	162	44247	216	534	6	851638	2583	1382	-60	127	-6	27	0	679274	9427	0	0	0	0	0	0
ALBERTA	AB	27/05/2021	225937	513	213721	1448	2199	1	4501525	9038	10017	-936	538	-10	150	-7	2615747	37170	0	0	0	0	0	0
MANITOBA	MB	27/05/2021	49651	295	43970	441	1042	7	757719	3381	4639	-153	251	-2	51	-6	793748	32616	0	0	0	0	0	0
QUEBEC	QC	27/05/2021	368899	436	352807	577	11115	10	9667489	26706	4977	-151	394	-5	96	-5	5202132	90486	0	0	0	0	0	0
ONTARIO	ON	27/05/2021	527180	1135	501942	2302	8697	19	15103437	37705	16541	-1186	1072	-1	650	-22	8530698	143748	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	27/05/2021	127	0	124	0	0	0	23148	89	3	0	0	0	0	0	52237	0	0	0	0	0	0	0
REPATRIATED CDN	RC	27/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	27/05/2021	1371073	2967	1303558	5598	25411	50	35099150	96640	41997	-2677	2744	-42	1086	-46	22346755	408034	0	0	0	0	0	0
NUNAVUT	NU	28/05/2021	648	1	629	7	4	0	15730	137	15	-6	0	0	0	0	31157	0	0	0	0	0	0	0
YUKON	YT	28/05/2021	84	0	82	0	2	0	9275	10	0	0	0	0	0	0	52649	114	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	28/05/2021	202	2	190	0	0	0	155809	0	12	2	0	0	0	0	87861	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	28/05/2021	1293	14	1187	7	6	0	145054	659	96	7	5	0	0	0	291575	5554	0	0	0	0	0	0
NEW BRUNSWICK	NB	28/05/2021	2181	9	1998	7	43	0	331080	1682	139	2	7	-1	3	0	451363	11025	0	0	0	0	0	0
BRITISH COLUMBIA	BC	28/05/2021	143581	317	138360	431	1692	2	2749205	7538	3441	-102	292	6	79	-9	3106269	73458	0	0	0	0	0	0
NOVA SCOTIA	NS	28/05/2021	5497	40	4832	92	80	1	804576	6509	585	-53	53	-10	18	-3	560843	18647	0	0	0	0	0	0
SASKATCHEWAN	SK	28/05/2021	46285	122	44378	131	536	2	854364	2726	1371	-11	113	-14	26	-1	693625	14351	0	0	0	0	0	0
ALBERTA	AB	28/05/2021	226449	512	214966	1245	2206	7	4509565	8040	9277	-740	517	-21	147	-3	2668567	52820	0	0	0	0	0	0
MANITOBA	MB	28/05/2021	50144	493	44426	456	1042	0	761479	3760	4676	37	238	-13	49	-2	816984	23236	0	0	0	0	0	0
QUEBEC	QC	28/05/2021	369318	419	353442	635	11118	3	9697239	29750	4758	-219	385	-9	91	-5	5306336	104204	0	0	0	0	0	0
ONTARIO	ON	28/05/2021	528453	1273	504304	2362	8711	14	15144303	40866	15438	-1103	1023	-49	645	-5	8690473	159775	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	28/05/2021	127	0	125	1	0	0	23225	77	2	-1	0	0	0	0	52237	0	0	0	0	0	0	0
REPATRIATED CDN	RC	28/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	28/05/2021	1374275	3202	1308932	5374	25440	29	35200904	101754	39810	-2187	2633	-111	1058	-28	22809939	463184	0	0	0	0	0	0
NUNAVUT	NU	29/05/2021	648	0	632	3	4	0	15864	134	12	-3	0	0	0	0	31157	0	0	0	0	0	0	0
YUKON	YT	29/05/2021	84	0	82	0	2	0	9275	0	0	0	0	0	0	0	52649	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	29/05/2021	202	0	190	0	0	0	155809	0	12	0	0	0	0	0	87861	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	29/05/2021	1302	9	1192	5	6	0	145640	586	100	4	5	0	0	0	297873	6298	0	0	0	0	0	0
NEW BRUNSWICK	NB	29/05/2021	2191	10	2004	6	43	0	332735	1655	143	4	7	0	3	0	461042	9679	0	0	0	0	0	0
BRITISH COLUMBIA	BC	29/05/2021	143581	0	138360	0	1692	0	2749205	0	3441	0	292	0	79	0	3106269	0	0	0	0	0	0	0
NOVA SCOTIA	NS	29/05/2021	5530	33	4880	48	84	4	810413	5837	566	-19	43	-10	18	0	560843	0	0	0	0	0	0	0
SASKATCHEWAN	SK	29/05/2021	46464	179	44519	141	537	1	857297	2933	1408	37	113	0	24	-2	706548	12923	0	0	0	0	0	0
ALBERTA	AB	29/05/2021	226855	406	216167	1201	2214	8	4516174	6609	8474	-803	478	-39	140	-7	2720687	52120	0	0	0	0	0	0
MANITOBA	MB	29/05/2021	50499	355	44819	393	1045	3	764440	2961	4635	-41	238	0	49	0	833763	16779	0	0	0	0	0	0
QUEBEC	QC	29/05/2021	369728	410	354104	662	11125	7	9722446	25207	4499	-259	373	-12	91	0	5405885	99549	0	0	0	0	0	0
ONTARIO	ON	29/05/2021	529510	1057	506361	2057	8726	15	15177862	33559	14423	-1015	934	-89	626	-19	8839445	148972	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	29/05/2021	127	0	125	0	0	0	23225	0	2	0	0	0	0	0	52237	0	0	0	0	0	0	0
REPATRIATED CDN	RC	29/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	29/05/2021	1376734	2459	1313448	4516	25478	38	35280385	79481	37715	-2095	2483	-150	1030	-28	23156259	346320	0	0	0	0	0	0
NUNAVUT	NU	30/05/2021	648	0	634	2	4	0	15899	35	10	-2	0	0	0	0	31157	0	0	0	0	0	0	0
YUKON	YT	30/05/2021	84	0	82	0	2	0	9275	0	0	0	0	0	0	0	52649	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	30/05/2021	202	0	190	0	0	0	155809	0	12	0	0	0	0	0	87861	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	30/05/2021	1309	7	1195	3	6	0	146081	441	104	4	3	-2	0	0	301331	3458	0	0	0	0	0	0
NEW BRUNSWICK	NB	30/05/2021	2200	9	2013	9	43	0	333712	977	143	0	7	0	3	0	470122	9080	0	0	0	0	0	0
BRITISH COLUMBIA	BC	30/05/2021	143581	0	138360	0	1692	0	2749205	0	3441	0	292	0	79	0	3106269	0	0	0	0	0	0	0
NOVA SCOTIA	NS	30/05/2021	5550	20	4960	80	85	1	816570	6157	505	-61	42	-1	17	-1	560843	0	0	0	0	0	0	0
SASKATCHEWAN	SK	30/05/2021	46635	171	44667	148	538	1	859538	2241	1430	22	109	-4	25	1	717609	11061	0	0	0	0	0	0
ALBERTA	AB	30/05/2021	227246	391	216954	787	2219	5	4522783	6609	8073	-401	446	-32	138	-2	2759729	39042	0	0	0	0	0	0
MANITOBA	MB	30/05/2021	50790	291	45169	350	1052	7	767411	2971	4569	-66	233	-5	53	4	844084	10321	0	0	0	0	0	0
QUEBEC	QC	30/05/2021	370043	315	354734	630	11127	2	9745246	22800	4182	-317	364	-9	90	-1	5503277	97392	0	0	0	0	0	0
ONTARIO	ON	30/05/2021	530543	1033	508428	2067	8744	18	15204427	26565	13371	-1052	749	-185	614	-12	8984278	144833	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	30/05/2021	127	0	125	0	0	0	23225	0	2	0	0	0	0	0	52237	0	0	0	0	0	0	0
REPATRIATED CDN	RC	30/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	30/05/2021	1378971	2237	1317524	4076	25512	34	35349181	68796	35842	-1873	2245	-238	1019	-11	23471446	315187	0	0	0	0	0	0
NUNAVUT	NU	31/05/2021	648	0	635	1	4	0	15946	47	9	-1	0	0	0	0	31157	0	0	0	0	0	0	0
YUKON	YT	31/05/2021	84	0	82	0	2	0	9300	25	0	0	0	0	0	0	52913	264	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	31/05/2021	204	2	194	4	0	0	155809	0	10	-2	0	0	0	0	87861	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	31/05/2021	1311	2	1200	5	6	0	146538	457	101	-3	2	-1	0	0	308252	6921	0	0	0	0	0	0
NEW BRUNSWICK	NB	31/05/2021	2212	12	2022	9	43	0	334367	655	146	3	7	0	3	0	474127	4005	0	0	0	0	0	0
BRITISH COLUMBIA	BC	31/05/2021	144289	708	139562	1202	1703	11	2766403	17198	2953	-488	249	-43	78	-1	3250161	143892	0	0	0	0	0	0
NOVA SCOTIA	NS	31/05/2021	5567	17	5034	74	85	0	820755	4185	448	-57	40	-2	16	-1	583873	23030	0	0	0	0	0	0
SASKATCHEWAN	SK	31/05/2021	46748	113	44841	174	539	1	861286	1748	1368	-62	108	-1	25	0	725648	8039	0	0	0	0	0	0
ALBERTA	AB	31/05/2021	227509	263	217636	682	2227	8	4527212	4429	7646	-427	439	-7	133	-5	2781430	21701	0	0	0	0	0	0
MANITOBA	MB	31/05/2021	51090	300	45533	364	1053	1	770070	2659	4504	-65	236	3	48	-5	852094	8010	0	0	0	0	0	0
QUEBEC	QC	31/05/2021	370319	276	355266	532	11128	1	9764138	18892	3925	-257	362	-2	89	-1	5503277	0	0	0	0	0	0	0
ONTARIO	ON	31/05/2021	531459	916	510135	1707	8757	13	15222653	18226	12567	-804	731	-18	617	3	9082025	97747	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	31/05/2021	129	2	129	4	0	0	23362	137	0	-2	0	0	0	0	53501	1264	0	0	0	0	0	0
REPATRIATED CDN	RC	31/05/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	31/05/2021	1381582	2611	1322282	4758	25547	35	35417839	68658	33677	-2165	2174	-71	1009	-10	23786319	314873	0	0	0	0	0	0
NUNAVUT	NU	01/06/2021	648	0	635	0	4	0	16086	140	9	0	0	0	0	0	32196	1039	0	0	0	0	0	0
YUKON	YT	01/06/2021	84	0	82	0	2	0	9323	23	0	0	0	0	0	0	52913	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	01/06/2021	204	0	200	6	0	0	159710	3901	4	-6	0	0	0	0	93346	5485	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	01/06/2021	1317	6	1217	17	6	0	147143	605	90	-11	1	-1	0	0	308252	0	0	0	0	0	0	0
NEW BRUNSWICK	NB	01/06/2021	2215	3	2029	7	43	0	335914	1547	142	-4	6	-1	2	-1	480783	6656	0	0	0	0	0	0
BRITISH COLUMBIA	BC	01/06/2021	144473	184	139899	337	1703	0	2766403	0	2800	-153	254	5	80	2	3303334	53173	0	0	0	0	0	0
NOVA SCOTIA	NS	01/06/2021	5579	12	5125	91	85	0	824369	3614	369	-79	38	-2	15	-1	588991	5118	0	0	0	0	0	0
SASKATCHEWAN	SK	01/06/2021	46834	86	45022	181	540	1	863005	1719	1272	-96	108	0	23	-2	730952	5304	0	0	0	0	0	0
ALBERTA	AB	01/06/2021	227718	209	218719	1083	2228	1	4531332	4120	6771	-875	438	-1	127	-6	2811168	29738	0	0	0	0	0	0
MANITOBA	MB	01/06/2021	51316	226	45927	394	1056	3	772477	2407	4333	-171	229	-7	51	3	862545	10451	0	0	0	0	0	0
QUEBEC	QC	01/06/2021	370527	208	355785	519	11133	5	9780651	16513	3609	-316	354	-8	86	-3	5583075	79798	0	0	0	0	0	0
ONTARIO	ON	01/06/2021	532158	699	511703	1568	8766	9	15242915	20262	11689	-878	804	73	387	-230	9202220	120195	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	01/06/2021	128	-1	128	-1	0	0	23464	102	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	01/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	01/06/2021	1383214	1632	1326484	4202	25566	19	35472792	54953	31088	-2589	2232	58	771	-238	24103276	316957	0	0	0	0	0	0
NUNAVUT	NU	02/06/2021	648	0	635	0	4	0	16166	80	9	0	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	02/06/2021	84	0	82	0	2	0	9323	0	0	0	0	0	0	0	53339	426	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	02/06/2021	204	0	200	0	0	0	159710	0	4	0	0	0	0	0	93346	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	02/06/2021	1334	17	1234	17	6	0	147884	741	90	0	1	0	0	0	313624	5372	0	0	0	0	0	0
NEW BRUNSWICK	NB	02/06/2021	2227	12	2043	14	43	0	338414	2500	140	-2	7	1	2	0	489580	8797	0	0	0	0	0	0
BRITISH COLUMBIA	BC	02/06/2021	144667	194	140238	339	1707	4	2778754	12351	2662	-138	246	-8	70	-10	3365286	61952	0	0	0	0	0	0
NOVA SCOTIA	NS	02/06/2021	5595	16	5197	72	87	2	828718	4349	311	-58	38	0	15	0	594708	5717	0	0	0	0	0	0
SASKATCHEWAN	SK	02/06/2021	46964	130	45138	116	541	1	865803	2798	1285	13	103	-5	22	-1	740251	9299	0	0	0	0	0	0
ALBERTA	AB	02/06/2021	228128	410	219592	873	2231	3	4539671	8339	6305	-466	435	-3	122	-5	2841779	30611	0	0	0	0	0	0
MANITOBA	MB	02/06/2021	51580	264	46251	324	1062	6	775237	2760	4267	-66	217	-12	48	-3	874564	12019	0	0	0	0	0	0
QUEBEC	QC	02/06/2021	370815	288	356202	417	11138	5	9802588	21937	3475	-134	340	-14	77	-9	5719839	136764	0	0	0	0	0	0
ONTARIO	ON	02/06/2021	532891	733	513436	1733	8791	25	15274683	31768	10664	-1025	708	-96	576	189	9342121	139901	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	02/06/2021	128	0	128	0	0	0	23576	112	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	02/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	02/06/2021	1385278	2064	1330389	3905	25612	46	35560527	87735	29212	-1876	2095	-137	932	161	24514134	410858	0	0	0	0	0	0
NUNAVUT	NU	03/06/2021	648	0	635	0	4	0	16217	51	9	0	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	03/06/2021	84	0	82	0	2	0	9323	0	0	0	0	0	0	0	53725	386	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	03/06/2021	206	2	200	0	0	0	159710	0	6	2	0	0	0	0	98628	5282	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	03/06/2021	1340	6	1240	6	6	0	148640	756	90	0	2	1	0	0	318558	4934	0	0	0	0	0	0
NEW BRUNSWICK	NB	03/06/2021	2243	16	2052	9	44	1	339506	1092	146	6	5	-2	2	0	499490	9910	0	0	0	0	0	0
BRITISH COLUMBIA	BC	03/06/2021	144866	199	140537	299	1709	2	2784856	6102	2563	-99	224	-22	62	-8	3426827	61541	0	0	0	0	0	0
NOVA SCOTIA	NS	03/06/2021	5618	23	5257	60	88	1	833966	5248	273	-38	22	-16	9	-6	608488	13780	0	0	0	0	0	0
SASKATCHEWAN	SK	03/06/2021	47097	133	45240	102	543	2	868090	2287	1314	29	100	-3	23	1	754830	14579	0	0	0	0	0	0
ALBERTA	AB	03/06/2021	228424	296	220357	765	2236	5	4546523	6852	5831	-474	411	-24	120	-2	2888005	46226	0	0	0	0	0	0
MANITOBA	MB	03/06/2021	51935	355	46689	438	1067	5	778451	3214	4179	-88	212	-5	45	-3	888981	14417	0	0	0	0	0	0
QUEBEC	QC	03/06/2021	371082	267	356582	380	11144	6	9831875	29287	3356	-119	317	-23	68	-9	5808464	88625	0	0	0	0	0	0
ONTARIO	ON	03/06/2021	533761	870	514999	1563	8801	10	15308960	34277	9961	-703	729	21	546	-30	9493005	150884	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	03/06/2021	128	0	128	0	0	0	23658	82	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	03/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	03/06/2021	1387445	2167	1334011	3622	25644	32	35649775	89248	27728	-1484	2022	-73	875	-57	24924698	410564	0	0	0	0	0	0
NUNAVUT	NU	04/06/2021	649	1	635	0	4	0	16335	118	10	1	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	04/06/2021	84	0	82	0	2	0	9323	0	0	0	0	0	0	0	54166	441	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	04/06/2021	206	0	200	0	0	0	159710	0	6	0	0	0	0	0	100770	2142	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	04/06/2021	1342	2	1252	12	6	0	149322	682	80	-10	1	-1	0	0	324881	6323	0	0	0	0	0	0
NEW BRUNSWICK	NB	04/06/2021	2253	10	2061	9	44	0	340875	1369	147	1	5	0	2	0	511840	12350	0	0	0	0	0	0
BRITISH COLUMBIA	BC	04/06/2021	145049	183	140835	298	1710	1	2791058	6202	2453	-110	224	0	59	-3	3488884	62057	0	0	0	0	0	0
NOVA SCOTIA	NS	04/06/2021	5633	15	5294	37	88	0	838537	4571	251	-22	21	-1	8	-1	621661	13173	0	0	0	0	0	0
SASKATCHEWAN	SK	04/06/2021	47186	89	45351	111	543	0	870689	2599	1292	-22	101	1	21	-2	770463	15633	0	0	0	0	0	0
ALBERTA	AB	04/06/2021	228668	244	221010	653	2243	7	4552352	5829	5415	-416	379	-32	108	-12	2951927	63922	0	0	0	0	0	0
MANITOBA	MB	04/06/2021	52261	326	46999	310	1071	4	781287	2836	4191	12	207	-5	42	-3	911382	22401	0	0	0	0	0	0
QUEBEC	QC	04/06/2021	371361	279	356998	416	11148	4	9856745	24870	3215	-141	307	-10	67	-1	5906696	98232	0	0	0	0	0	0
ONTARIO	ON	04/06/2021	534675	914	516396	1397	8820	19	15341218	32258	9459	-502	687	-42	357	-189	9661327	168322	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	04/06/2021	128	0	128	0	0	0	23722	64	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	04/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	04/06/2021	1389508	2063	1337254	3243	25679	35	35731173	81398	26519	-1209	1932	-90	664	-211	25389694	464996	0	0	0	0	0	0
NUNAVUT	NU	05/06/2021	649	0	642	7	4	0	16399	64	3	-7	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	05/06/2021	84	0	82	0	2	0	9323	0	0	0	0	0	0	0	54166	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	05/06/2021	206	0	200	0	0	0	159710	0	6	0	0	0	0	0	100770	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	05/06/2021	1347	5	1266	14	6	0	149930	608	71	-9	2	1	0	0	324881	0	0	0	0	0	0	0
NEW BRUNSWICK	NB	05/06/2021	2262	9	2068	7	44	0	342212	1337	149	2	5	0	2	0	520899	9059	0	0	0	0	0	0
BRITISH COLUMBIA	BC	05/06/2021	145049	0	140835	0	1710	0	2791058	0	2453	0	224	0	59	0	3488884	0	0	0	0	0	0	0
NOVA SCOTIA	NS	05/06/2021	5651	18	5339	45	88	0	842634	4097	224	-27	20	-1	6	-2	621661	0	0	0	0	0	0	0
SASKATCHEWAN	SK	05/06/2021	47285	99	45498	147	546	3	872710	2021	1241	-51	98	-3	19	-2	787130	16667	0	0	0	0	0	0
ALBERTA	AB	05/06/2021	228961	293	221644	634	2246	3	4559205	6853	5071	-344	373	-6	105	-3	3013555	61628	0	0	0	0	0	0
MANITOBA	MB	05/06/2021	52531	270	47345	346	1072	1	783911	2624	4114	-77	213	6	44	2	925812	14430	0	0	0	0	0	0
QUEBEC	QC	05/06/2021	371589	228	357425	427	11150	2	9880385	23640	3014	-201	283	-24	64	-3	6001080	94384	0	0	0	0	0	0
ONTARIO	ON	05/06/2021	535419	744	517638	1242	8844	24	15369037	27819	8937	-522	625	-62	426	69	9834182	172855	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	05/06/2021	128	0	128	0	0	0	23722	0	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	05/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	05/06/2021	1391174	1666	1340123	2869	25712	33	35800236	69063	25283	-1236	1843	-89	725	61	25758717	369023	0	0	0	0	0	0
NUNAVUT	NU	06/06/2021	649	0	642	0	4	0	16399	0	3	0	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	06/06/2021	87	3	82	0	2	0	9323	0	3	3	0	0	0	0	54166	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	06/06/2021	206	0	200	0	0	0	159710	0	6	0	0	0	0	0	100770	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	06/06/2021	1352	5	1274	8	6	0	150302	372	68	-3	2	0	0	0	335593	10712	0	0	0	0	0	0
NEW BRUNSWICK	NB	06/06/2021	2265	3	2087	19	44	0	343065	853	133	-16	5	0	2	0	524339	3440	0	0	0	0	0	0
BRITISH COLUMBIA	BC	06/06/2021	145049	0	140835	0	1710	0	2791058	0	2453	0	224	0	59	0	3488884	0	0	0	0	0	0	0
NOVA SCOTIA	NS	06/06/2021	5663	12	5371	32	88	0	846950	4316	204	-20	20	0	6	0	621661	0	0	0	0	0	0	0
SASKATCHEWAN	SK	06/06/2021	47359	74	45617	119	546	0	874530	1820	1196	-45	101	3	19	0	800772	13642	0	0	0	0	0	0
ALBERTA	AB	06/06/2021	229192	231	222062	418	2246	0	4564551	5346	4884	-187	360	-13	96	-9	3057662	44107	0	0	0	0	0	0
MANITOBA	MB	06/06/2021	52751	220	47607	262	1075	3	785905	1994	4069	-45	228	15	43	-1	938696	12884	0	0	0	0	0	0
QUEBEC	QC	06/06/2021	371767	178	357867	442	11149	-1	9900691	20306	3751	737	274	-9	61	-3	6085750	84670	0	0	0	0	0	0
ONTARIO	ON	06/06/2021	536082	663	518860	1222	8854	10	15391672	22635	8368	-569	545	-80	510	84	9992575	158393	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	06/06/2021	128	0	128	0	0	0	23722	0	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	06/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	06/06/2021	1392563	1389	1342645	2522	25724	12	35857878	57642	25138	-145	1759	-84	796	71	26086565	327848	0	0	0	0	0	0
NUNAVUT	NU	07/06/2021	649	0	644	2	4	0	16467	68	1	-2	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	07/06/2021	87	0	82	0	2	0	9323	0	3	0	0	0	0	0	54538	372	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	07/06/2021	206	0	200	0	0	0	159710	0	6	0	0	0	0	0	100770	0	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	07/06/2021	1354	2	1274	0	6	0	150792	490	70	2	2	0	0	0	337715	2122	0	0	0	0	0	0
NEW BRUNSWICK	NB	07/06/2021	2266	1	2110	23	44	0	343929	864	111	-22	4	-1	2	0	534800	10461	0	0	0	0	0	0
BRITISH COLUMBIA	BC	07/06/2021	145530	481	141663	828	1722	12	2807663	16605	2102	-351	199	-25	63	4	3635795	146911	0	0	0	0	0	0
NOVA SCOTIA	NS	07/06/2021	5680	17	5407	36	88	0	849042	2092	182	-22	22	2	7	1	637911	16250	0	0	0	0	0	0
SASKATCHEWAN	SK	07/06/2021	47427	68	45736	119	549	3	875795	1265	1142	-54	102	1	19	0	809400	8628	0	0	0	0	0	0
ALBERTA	AB	07/06/2021	229319	127	222364	302	2248	2	4568610	4059	4707	-177	351	-9	94	-2	3084119	26457	0	0	0	0	0	0
MANITOBA	MB	07/06/2021	52919	168	47880	273	1077	2	787762	1857	3962	-107	223	-5	47	4	946611	7915	0	0	0	0	0	0
QUEBEC	QC	07/06/2021	371960	193	358221	354	11152	3	9917602	16911	2587	-1164	265	-9	58	-3	6153771	68021	0	0	0	0	0	0
ONTARIO	ON	07/06/2021	536607	525	519801	941	8869	15	15406849	15177	7937	-431	547	2	497	-13	10109404	116829	0	0	0	0	0	0
NORTHWEST TERRITORIES	NT	07/06/2021	128	0	128	0	0	0	23820	98	0	0	0	0	0	0	53501	0	0	0	0	0	0	0
REPATRIATED CDN	RC	07/06/2021	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANADA	CA	07/06/2021	1394145	1582	1345523	2878	25761	37	35917364	59486	22810	-2328	1715	-44	787	-9	26490531	403966	0	0	0	0	0	0
NUNAVUT	NU	08/06/2021	649	0	644	0	4	0	16541	74	1	0	0	0	0	0	32196	0	0	0	0	0	0	0
YUKON	YT	08/06/2021	87	0	82	0	2	0	9323	0	3	0	0	0	0	0	54538	0	0	0	0	0	0	0
PRINCE EDWARD ISLAND	PE	08/06/2021	206	0	201	1	0	0	162941	3231	5	-1	0	0	0	0	104281	3511	0	0	0	0	0	0
NEWFOUNDLAND AND LABRADOR	NL	08/06/2021	1357	3	1284	10	7	1	151381	589	62	-8	1	-1	0	0	341114	3399	0	0	0	0	0	0
NEW BRUNSWICK	NB	08/06/2021	2267	1	2123	13	44	0	345313	1384	99	-12	4	0	2	0	539591	4791	0	0	0	0	0	0
BRITISH COLUMBIA	BC	08/06/2021	145695	165	141879	216	1722	0	2812796	5133	2051	-51	203	4	57	-6	3685340	49545	0	0	0	0	0	0
NOVA SCOTIA	NS	08/06/2021	5694	14	5435	28	88	0	851590	2548	171	-11	17	-5	7	0	642718	4807	0	0	0	0	0	0
SASKATCHEWAN	SK	08/06/2021	47517	90	45913	177	551	2	877438	1643	1053	-89	104	2	18	-1	816124	6724	0	0	0	0	0	0
